SceneIndex,name,file_name,game_name,condition,env,type,occluder,Difficulty,Camera
25,5dd10d259315702f1c8667e3c98f5b52eac9627bee746ecde50d3cd3828abbd2,Videos/5dd10d259315702f1c8667e3c98f5b52eac9627bee746ecde50d3cd3828abbd2.mp4,SphereFallingDown,continuity,BasicLevel_0,1_Impossible,None,Easy,Fixed
25,d3c9d540c03eda23e3eb5666eeee68381a97b03dd7dfee988a60bc7801dbd909,Videos/d3c9d540c03eda23e3eb5666eeee68381a97b03dd7dfee988a60bc7801dbd909.mp4,SphereFallingDown,continuity,BasicLevel_0,2_Impossible,None,Easy,Fixed
25,f582c9e60f63a12bc545f6431f6b40a087e74740352285f910548482be001327,Videos/f582c9e60f63a12bc545f6431f6b40a087e74740352285f910548482be001327.mp4,SphereFallingDown,continuity,BasicLevel_0,2_Possible,None,Easy,Fixed
26,995e338425302de7901dd87b513ca88f72a44b69ffe580e319cf588754f4d60e,Videos/995e338425302de7901dd87b513ca88f72a44b69ffe580e319cf588754f4d60e.mp4,FixedJumpSolidity,solidity,SaltFlats_0,1_Possible,None,Medium,Fixed
26,3d4b13430537820a9b8cbb984a95f30912c402283bc66835ae2c6105795dde37,Videos/3d4b13430537820a9b8cbb984a95f30912c402283bc66835ae2c6105795dde37.mp4,FixedJumpSolidity,solidity,SaltFlats_0,1_Impossible,None,Medium,Fixed
26,28649affdb79f0ac175a1e3c01467296ea7ab1927bfce17bef51f9f50231c95f,Videos/28649affdb79f0ac175a1e3c01467296ea7ab1927bfce17bef51f9f50231c95f.mp4,FixedJumpSolidity,solidity,SaltFlats_0,2_Impossible,None,Medium,Fixed
26,68950acf11d48d7917c6bd133ed0623939349bc6a096a7185993ad4edee47e6b,Videos/68950acf11d48d7917c6bd133ed0623939349bc6a096a7185993ad4edee47e6b.mp4,FixedJumpSolidity,solidity,SaltFlats_0,2_Possible,None,Medium,Fixed
27,8c67b7baf0d0bb850c09f573059118d6c9cd7d1ec6c40da39341c421af843da0,Videos/8c67b7baf0d0bb850c09f573059118d6c9cd7d1ec6c40da39341c421af843da0.mp4,FixedJumpSolidity,solidity,DesertMap_0,1_Possible,None,Medium,Fixed
27,34413c60f2675ab46c20ff2107ed944a5b9fbd18f50dfa3738bd38cef2d03e52,Videos/34413c60f2675ab46c20ff2107ed944a5b9fbd18f50dfa3738bd38cef2d03e52.mp4,FixedJumpSolidity,solidity,DesertMap_0,1_Impossible,None,Medium,Fixed
27,e526747129af2df9adb80bdaf25eeda7bb905cd695816c8ed415d08b33babd1d,Videos/e526747129af2df9adb80bdaf25eeda7bb905cd695816c8ed415d08b33babd1d.mp4,FixedJumpSolidity,solidity,DesertMap_0,2_Impossible,None,Medium,Fixed
27,be7ac9e3e2ef5c8209d68f21611dd640e4716bfcf4a890796eccb55c6fbafdbc,Videos/be7ac9e3e2ef5c8209d68f21611dd640e4716bfcf4a890796eccb55c6fbafdbc.mp4,FixedJumpSolidity,solidity,DesertMap_0,2_Possible,None,Medium,Fixed
28,138211cfd8c0b794ba995e2b21041a9b221cdb0ae8fb2b0010e8f7a2ab33475f,Videos/138211cfd8c0b794ba995e2b21041a9b221cdb0ae8fb2b0010e8f7a2ab33475f.mp4,FixedJumpSolidity,solidity,RaceTrack_0,1_Possible,None,Medium,Fixed
28,eeacc9f2e336610838e1b8b2614a3c64baec075caccabdfb7224ae6c3956ced9,Videos/eeacc9f2e336610838e1b8b2614a3c64baec075caccabdfb7224ae6c3956ced9.mp4,FixedJumpSolidity,solidity,RaceTrack_0,1_Impossible,None,Medium,Fixed
28,2131354261e9f0442569c897ecf81c7fc9df8635d2c813141af27becfe757c3d,Videos/2131354261e9f0442569c897ecf81c7fc9df8635d2c813141af27becfe757c3d.mp4,FixedJumpSolidity,solidity,RaceTrack_0,2_Impossible,None,Medium,Fixed
28,905b755853e393de0895c107f94eff8f6b91efdccd116ae21fb3c229abc94b16,Videos/905b755853e393de0895c107f94eff8f6b91efdccd116ae21fb3c229abc94b16.mp4,FixedJumpSolidity,solidity,RaceTrack_0,2_Possible,None,Medium,Fixed
29,a660e36bc82e05bdc091030aa5026266e65d227d5dcc60941a1be5db4e78e623,Videos/a660e36bc82e05bdc091030aa5026266e65d227d5dcc60941a1be5db4e78e623.mp4,FixedJumpSolidity,solidity,TropicalIsland_0,1_Possible,None,Medium,Fixed
29,2a27ef901d5115c4d275a7679b6e8ca22ca7a2e6e1a37c14af29eecdaf688e48,Videos/2a27ef901d5115c4d275a7679b6e8ca22ca7a2e6e1a37c14af29eecdaf688e48.mp4,FixedJumpSolidity,solidity,TropicalIsland_0,1_Impossible,None,Medium,Fixed
29,47080d0198d999d49f3a4cd830a0af7d054c4922ad702c25ac69f7a2aa021b5f,Videos/47080d0198d999d49f3a4cd830a0af7d054c4922ad702c25ac69f7a2aa021b5f.mp4,FixedJumpSolidity,solidity,TropicalIsland_0,2_Impossible,None,Medium,Fixed
29,f3e8905d9c9f76483589dfa6e4f7e9132258be57be924e84c05c1631c99842fe,Videos/f3e8905d9c9f76483589dfa6e4f7e9132258be57be924e84c05c1631c99842fe.mp4,FixedJumpSolidity,solidity,TropicalIsland_0,2_Possible,None,Medium,Fixed
30,f5974605ec116e78a4edc8c17c0f809cae394682c3a61b3379495b8e09e0b4ac,Videos/f5974605ec116e78a4edc8c17c0f809cae394682c3a61b3379495b8e09e0b4ac.mp4,SolidityFallingFlat,solidity,SaltFlats_0,1_Possible,CubeRed,Medium,Fixed
30,a682108256bab785a6b5ab95f842ef916df799e4859764d2594c9c36f81db54c,Videos/a682108256bab785a6b5ab95f842ef916df799e4859764d2594c9c36f81db54c.mp4,SolidityFallingFlat,solidity,SaltFlats_0,1_Impossible,CubeRed,Medium,Fixed
30,e0fab4369ccd8afcafafbe1c6a9218e2dd7848bd3cfa9a8115de3fb463fd2259,Videos/e0fab4369ccd8afcafafbe1c6a9218e2dd7848bd3cfa9a8115de3fb463fd2259.mp4,SolidityFallingFlat,solidity,SaltFlats_0,2_Impossible,CubeRed,Medium,Fixed
30,687ebbe1597e8d8c4035a441ce572a0bdb947aa36469f3c367f93a0d3399851c,Videos/687ebbe1597e8d8c4035a441ce572a0bdb947aa36469f3c367f93a0d3399851c.mp4,SolidityFallingFlat,solidity,SaltFlats_0,2_Possible,CubeRed,Medium,Fixed
31,b584436476e889e7ca35c2b7cd6204b6da4f1cbd598bf8b2e78defc2e422e243,Videos/b584436476e889e7ca35c2b7cd6204b6da4f1cbd598bf8b2e78defc2e422e243.mp4,SolidityFallingFlat,solidity,DesertMap_0,1_Possible,CubeRed,Medium,Fixed
31,4f2802dd6166a29edc69c65acf21bdb58750d647f57cbcb68061d404e429edcb,Videos/4f2802dd6166a29edc69c65acf21bdb58750d647f57cbcb68061d404e429edcb.mp4,SolidityFallingFlat,solidity,DesertMap_0,1_Impossible,CubeRed,Medium,Fixed
31,2a33cac35a42389e3d92e9f3b0446008c3c9846703d85a7ea629ac215c4654c7,Videos/2a33cac35a42389e3d92e9f3b0446008c3c9846703d85a7ea629ac215c4654c7.mp4,SolidityFallingFlat,solidity,DesertMap_0,2_Impossible,CubeRed,Medium,Fixed
31,20748d38940cf102d705f577ea5848e76a5f1d76fccf3ae7d2daa0ca4535c5e2,Videos/20748d38940cf102d705f577ea5848e76a5f1d76fccf3ae7d2daa0ca4535c5e2.mp4,SolidityFallingFlat,solidity,DesertMap_0,2_Possible,CubeRed,Medium,Fixed
32,12e87463f18a7fb30e9fdeb376a14abb93e840496456848aaab4de5ffb1e6fa6,Videos/12e87463f18a7fb30e9fdeb376a14abb93e840496456848aaab4de5ffb1e6fa6.mp4,SolidityFallingFlat,solidity,RaceTrack_0,1_Possible,CubeRed,Medium,Fixed
32,e9c8f359522c508421a929ade8c43483d00e7e0ccf53a1e8b7864100d3de7cfb,Videos/e9c8f359522c508421a929ade8c43483d00e7e0ccf53a1e8b7864100d3de7cfb.mp4,SolidityFallingFlat,solidity,RaceTrack_0,1_Impossible,CubeRed,Medium,Fixed
32,76cfa19c5b58876bb6e07ec73cb762f6d544a5140ef8388184108aed0f22929f,Videos/76cfa19c5b58876bb6e07ec73cb762f6d544a5140ef8388184108aed0f22929f.mp4,SolidityFallingFlat,solidity,RaceTrack_0,2_Impossible,CubeRed,Medium,Fixed
32,391ed3de0c90515729138f755712901446f2a924d9a4211fa4f00441cba70fd7,Videos/391ed3de0c90515729138f755712901446f2a924d9a4211fa4f00441cba70fd7.mp4,SolidityFallingFlat,solidity,RaceTrack_0,2_Possible,CubeRed,Medium,Fixed
33,3908ee9dfac81fccc0b67599d2592b025a7d2caa495eef8f6dfc7d8c65bacfe1,Videos/3908ee9dfac81fccc0b67599d2592b025a7d2caa495eef8f6dfc7d8c65bacfe1.mp4,SolidityFallingFlat,solidity,TropicalIsland_0,1_Possible,CubeRed,Medium,Fixed
33,4644d64b82c68a9cb142dadbf989c9682d3e6769027c21c0f83b5e0c061607a3,Videos/4644d64b82c68a9cb142dadbf989c9682d3e6769027c21c0f83b5e0c061607a3.mp4,SolidityFallingFlat,solidity,TropicalIsland_0,1_Impossible,CubeRed,Medium,Fixed
33,4f156663ba6669bc202d1cc7d244ff8fa5f9c7c0e1d834b680da5c95973c0b2f,Videos/4f156663ba6669bc202d1cc7d244ff8fa5f9c7c0e1d834b680da5c95973c0b2f.mp4,SolidityFallingFlat,solidity,TropicalIsland_0,2_Impossible,CubeRed,Medium,Fixed
33,c6a55f6de2d443567beaae887ebe4d88f286cfc262817039f1a77b7b1b2df31a,Videos/c6a55f6de2d443567beaae887ebe4d88f286cfc262817039f1a77b7b1b2df31a.mp4,SolidityFallingFlat,solidity,TropicalIsland_0,2_Possible,CubeRed,Medium,Fixed
34,e0dfcff406c7c30840800b7277474bd77a73bde54fb96f25b166624731410a13,Videos/e0dfcff406c7c30840800b7277474bd77a73bde54fb96f25b166624731410a13.mp4,SphereFallingDownSoldity,solidity,SaltFlats_0,1_Possible,None,Medium,Moving
34,b33f2430f30383cd00d6def178315c4b1e90bcbb304fd38a1ef6bb26ab78d747,Videos/b33f2430f30383cd00d6def178315c4b1e90bcbb304fd38a1ef6bb26ab78d747.mp4,SphereFallingDownSoldity,solidity,SaltFlats_0,1_Impossible,None,Medium,Moving
34,275a7f2cae3119832f5a19357e5da63481e7e8ac5dc1a4decc358567fa8f56d7,Videos/275a7f2cae3119832f5a19357e5da63481e7e8ac5dc1a4decc358567fa8f56d7.mp4,SphereFallingDownSoldity,solidity,SaltFlats_0,2_Impossible,None,Medium,Moving
34,7a57d6f32184a924b3e0206f8ea4bd4e1dcdc6c75dd3d813d4844ae8e107ac04,Videos/7a57d6f32184a924b3e0206f8ea4bd4e1dcdc6c75dd3d813d4844ae8e107ac04.mp4,SphereFallingDownSoldity,solidity,SaltFlats_0,2_Possible,None,Medium,Moving
35,943d00a354eeca30619759735e9aeaceaa8ef4429db32fd3e8864719fae1344d,Videos/943d00a354eeca30619759735e9aeaceaa8ef4429db32fd3e8864719fae1344d.mp4,SphereFallingDownSoldity,solidity,DesertMap_0,1_Possible,None,Medium,Moving
35,4ba56964414607655b0f7c684a8964efe582ab35af69bebd208f59d3761bd0eb,Videos/4ba56964414607655b0f7c684a8964efe582ab35af69bebd208f59d3761bd0eb.mp4,SphereFallingDownSoldity,solidity,DesertMap_0,1_Impossible,None,Medium,Moving
35,747499b183ddcc4433892f0672096341efeab5e523887932025ea78a81781137,Videos/747499b183ddcc4433892f0672096341efeab5e523887932025ea78a81781137.mp4,SphereFallingDownSoldity,solidity,DesertMap_0,2_Impossible,None,Medium,Moving
35,b6ab6b570b37ea0da3d64e5628e1a57e7af44fa13334fb725286c6cc7c1ed272,Videos/b6ab6b570b37ea0da3d64e5628e1a57e7af44fa13334fb725286c6cc7c1ed272.mp4,SphereFallingDownSoldity,solidity,DesertMap_0,2_Possible,None,Medium,Moving
36,40fdc1249bb518596c109a4993835f7c7b92efcaebf56d3484030854d7cc08da,Videos/40fdc1249bb518596c109a4993835f7c7b92efcaebf56d3484030854d7cc08da.mp4,SphereFallingDownSoldity,solidity,RaceTrack_0,1_Possible,None,Medium,Moving
36,706411c3c806a1c6cc123f9d29dc70b7582e6e5158b54e3a18c62a729bc9dc48,Videos/706411c3c806a1c6cc123f9d29dc70b7582e6e5158b54e3a18c62a729bc9dc48.mp4,SphereFallingDownSoldity,solidity,RaceTrack_0,1_Impossible,None,Medium,Moving
36,7ae89bc342ec1b1c37d88014ae5247d9b3217e186e114fc79261d57b0d1881b8,Videos/7ae89bc342ec1b1c37d88014ae5247d9b3217e186e114fc79261d57b0d1881b8.mp4,SphereFallingDownSoldity,solidity,RaceTrack_0,2_Impossible,None,Medium,Moving
36,7eb31487b580cfc9e5dce0fe07c9193507a26c5574e1117437519376dd3969f2,Videos/7eb31487b580cfc9e5dce0fe07c9193507a26c5574e1117437519376dd3969f2.mp4,SphereFallingDownSoldity,solidity,RaceTrack_0,2_Possible,None,Medium,Moving
37,69cf950c2c55dd964aba9187e4ecc45ee83ce412e3a21d7b03cc9ed552fe9a78,Videos/69cf950c2c55dd964aba9187e4ecc45ee83ce412e3a21d7b03cc9ed552fe9a78.mp4,FixedMarryPoppins,solidity,SaltFlats_0,1_Possible,CubePineWood,Medium,Fixed
37,6c0a3aefccf352f6c254405d685567edb02d27dfdf56de090f317b64027b3322,Videos/6c0a3aefccf352f6c254405d685567edb02d27dfdf56de090f317b64027b3322.mp4,FixedMarryPoppins,solidity,SaltFlats_0,1_Impossible,CubePineWood,Medium,Fixed
37,6cdad6f9f7c7b4894baa7db45f1d4f7443e85b8ab062b8aa59119641268297e4,Videos/6cdad6f9f7c7b4894baa7db45f1d4f7443e85b8ab062b8aa59119641268297e4.mp4,FixedMarryPoppins,solidity,SaltFlats_0,2_Impossible,CubePineWood,Medium,Fixed
37,a3707729c60e6cb32ec3a581bea37338a9acffa76632fdc85ae7b0e0a5566526,Videos/a3707729c60e6cb32ec3a581bea37338a9acffa76632fdc85ae7b0e0a5566526.mp4,FixedMarryPoppins,solidity,SaltFlats_0,2_Possible,CubePineWood,Medium,Fixed
38,cb746a7413021a60bb786df3871bb056c14cb345c66f4245857c2a3ca089f140,Videos/cb746a7413021a60bb786df3871bb056c14cb345c66f4245857c2a3ca089f140.mp4,FixedMarryPoppins,solidity,DesertMap_0,1_Possible,CubePineWood,Medium,Fixed
38,d203d23e3ff0c5363888dffeadbd411934550b855c690dc149775382bb274250,Videos/d203d23e3ff0c5363888dffeadbd411934550b855c690dc149775382bb274250.mp4,FixedMarryPoppins,solidity,DesertMap_0,1_Impossible,CubePineWood,Medium,Fixed
38,9a024a1c6c6f2e0aff043f041b7ec265c936c573ec505b141e13a7daf003a557,Videos/9a024a1c6c6f2e0aff043f041b7ec265c936c573ec505b141e13a7daf003a557.mp4,FixedMarryPoppins,solidity,DesertMap_0,2_Impossible,CubePineWood,Medium,Fixed
38,4244feececd5aacdebb08c44b59726c72878896722ab99fd96651af987303a0f,Videos/4244feececd5aacdebb08c44b59726c72878896722ab99fd96651af987303a0f.mp4,FixedMarryPoppins,solidity,DesertMap_0,2_Possible,CubePineWood,Medium,Fixed
39,cc367e867ea21a280df6260779dd380fa6a73d72dadac585fb8e4ecea33149ef,Videos/cc367e867ea21a280df6260779dd380fa6a73d72dadac585fb8e4ecea33149ef.mp4,FixedMarryPoppins,solidity,RaceTrack_0,1_Possible,CubePineWood,Medium,Fixed
39,c4e60df37f83b48dcb70178df7443ef0a0c160f83ef355139c60c1d8d464b099,Videos/c4e60df37f83b48dcb70178df7443ef0a0c160f83ef355139c60c1d8d464b099.mp4,FixedMarryPoppins,solidity,RaceTrack_0,1_Impossible,CubePineWood,Medium,Fixed
39,634ef9e6ae856870c63a148276e4aa1e5887ff5d70801dffa73e916fa0d736f7,Videos/634ef9e6ae856870c63a148276e4aa1e5887ff5d70801dffa73e916fa0d736f7.mp4,FixedMarryPoppins,solidity,RaceTrack_0,2_Impossible,CubePineWood,Medium,Fixed
39,4c5949850177773c0fc6a421344412d9ec824f922e6a2ff8a628cde5c53377da,Videos/4c5949850177773c0fc6a421344412d9ec824f922e6a2ff8a628cde5c53377da.mp4,FixedMarryPoppins,solidity,RaceTrack_0,2_Possible,CubePineWood,Medium,Fixed
40,c25a079907090fcedddc2c04cddb7a3c13290d410c9dadccf44df2ce7653345c,Videos/c25a079907090fcedddc2c04cddb7a3c13290d410c9dadccf44df2ce7653345c.mp4,FixedMarryPoppins,solidity,TropicalIsland_0,1_Possible,CubePineWood,Medium,Fixed
40,8313c95a6b1b5f1bf8bb2b70f9f30da1efe8710864108e3d9d9a6a68194cfb5b,Videos/8313c95a6b1b5f1bf8bb2b70f9f30da1efe8710864108e3d9d9a6a68194cfb5b.mp4,FixedMarryPoppins,solidity,TropicalIsland_0,1_Impossible,CubePineWood,Medium,Fixed
40,50dc2af394f52913f9c29d95c1a7ee54410418bdf402e8737b31a72d38d90b3b,Videos/50dc2af394f52913f9c29d95c1a7ee54410418bdf402e8737b31a72d38d90b3b.mp4,FixedMarryPoppins,solidity,TropicalIsland_0,2_Impossible,CubePineWood,Medium,Fixed
40,057e16d57ba145932651b0b7cb53c34d7954b9cc03e91ce20fa84ad403d24afc,Videos/057e16d57ba145932651b0b7cb53c34d7954b9cc03e91ce20fa84ad403d24afc.mp4,FixedMarryPoppins,solidity,TropicalIsland_0,2_Possible,CubePineWood,Medium,Fixed
41,1782cda36606b0f51a8544911a740d0c7b4297a77c39aa04c42a2c9dac6c2e1e,Videos/1782cda36606b0f51a8544911a740d0c7b4297a77c39aa04c42a2c9dac6c2e1e.mp4,BoxSoldity,solidity,SaltFlats_0,1_Possible,CubePineWood,Medium,Moving
41,4183fe03ace3f2e1ff7d350d9ea83b4ed1258196f73b4ecefb16899d3f9a439c,Videos/4183fe03ace3f2e1ff7d350d9ea83b4ed1258196f73b4ecefb16899d3f9a439c.mp4,BoxSoldity,solidity,SaltFlats_0,1_Impossible,CubePineWood,Medium,Moving
41,1de453b66101a0e7759445bf16020b97ec09c8ddd533bdccaab6bfbdadc176ce,Videos/1de453b66101a0e7759445bf16020b97ec09c8ddd533bdccaab6bfbdadc176ce.mp4,BoxSoldity,solidity,SaltFlats_0,2_Impossible,CubePineWood,Medium,Moving
41,e45c92c15d9be8600ff81d5f3a10a6187a5b19a0630a597c2ded976c6f8f2aaf,Videos/e45c92c15d9be8600ff81d5f3a10a6187a5b19a0630a597c2ded976c6f8f2aaf.mp4,BoxSoldity,solidity,SaltFlats_0,2_Possible,CubePineWood,Medium,Moving
42,eaa1ce033a348d89b72cf7620e524983f554cecc4789dff90df885be2bdad45a,Videos/eaa1ce033a348d89b72cf7620e524983f554cecc4789dff90df885be2bdad45a.mp4,BoxSoldity,solidity,DesertMap_0,1_Possible,CubePineWood,Medium,Moving
42,75b736abb224fd1fd47d16dbc30037f6df5d649d306b43a03da66987d183b094,Videos/75b736abb224fd1fd47d16dbc30037f6df5d649d306b43a03da66987d183b094.mp4,BoxSoldity,solidity,DesertMap_0,1_Impossible,CubePineWood,Medium,Moving
42,4791ea24f40900f43a326fb90b47adceddf51e6460fb4ee8b47708128e8d5808,Videos/4791ea24f40900f43a326fb90b47adceddf51e6460fb4ee8b47708128e8d5808.mp4,BoxSoldity,solidity,DesertMap_0,2_Impossible,CubePineWood,Medium,Moving
42,602ec5fd6c005bf420bf9e03334aa734460c4fbab734f1a551e271d079ee44f4,Videos/602ec5fd6c005bf420bf9e03334aa734460c4fbab734f1a551e271d079ee44f4.mp4,BoxSoldity,solidity,DesertMap_0,2_Possible,CubePineWood,Medium,Moving
43,eb38558a2cb0f3f529324a7bfa1d7d9c17be4a52773369ec2e57f25ef77f2620,Videos/eb38558a2cb0f3f529324a7bfa1d7d9c17be4a52773369ec2e57f25ef77f2620.mp4,BoxSoldity,solidity,RaceTrack_0,1_Possible,CubePineWood,Medium,Moving
43,193a22592a45101e74ced0d40bacecc9b30f844c9076ddf7a3c77b5ef17e03ca,Videos/193a22592a45101e74ced0d40bacecc9b30f844c9076ddf7a3c77b5ef17e03ca.mp4,BoxSoldity,solidity,RaceTrack_0,1_Impossible,CubePineWood,Medium,Moving
43,b5ef8bc59b26f95ab79edaed546d97cae4df7bbb1e0b991374a3aac252ff9936,Videos/b5ef8bc59b26f95ab79edaed546d97cae4df7bbb1e0b991374a3aac252ff9936.mp4,BoxSoldity,solidity,RaceTrack_0,2_Impossible,CubePineWood,Medium,Moving
43,ea84a0887471377cb4a601b8a67102151d340b380769cf0dcd4d6d4a768fc384,Videos/ea84a0887471377cb4a601b8a67102151d340b380769cf0dcd4d6d4a768fc384.mp4,BoxSoldity,solidity,RaceTrack_0,2_Possible,CubePineWood,Medium,Moving
44,447f82c487fbc271002a1f7f390c0a0e7066de864aed7d83d198eaee700336fd,Videos/447f82c487fbc271002a1f7f390c0a0e7066de864aed7d83d198eaee700336fd.mp4,BoxSoldity,solidity,TropicalIsland_0,1_Possible,CubePineWood,Medium,Moving
44,dcd0e66e7b085139faf00fe2802bc1936e75029e142947d4e60bf77a80fe4bec,Videos/dcd0e66e7b085139faf00fe2802bc1936e75029e142947d4e60bf77a80fe4bec.mp4,BoxSoldity,solidity,TropicalIsland_0,1_Impossible,CubePineWood,Medium,Moving
44,b91f61ee6efab0e1d21a890c40aa9f6abea3e4f996234770ff41632e18b06d0c,Videos/b91f61ee6efab0e1d21a890c40aa9f6abea3e4f996234770ff41632e18b06d0c.mp4,BoxSoldity,solidity,TropicalIsland_0,2_Impossible,CubePineWood,Medium,Moving
44,af618bed69c3822b03e29549a3543e92c8bf993488d54e753c669e6759984b24,Videos/af618bed69c3822b03e29549a3543e92c8bf993488d54e753c669e6759984b24.mp4,BoxSoldity,solidity,TropicalIsland_0,2_Possible,CubePineWood,Medium,Moving
45,62722005780b76a05023676a7e48b7cf0199d21c9770bdca2b459b767f6f886a,Videos/62722005780b76a05023676a7e48b7cf0199d21c9770bdca2b459b767f6f886a.mp4,Scaffoling,solidity,SaltFlats_0,1_Possible,CubePinewood,Medium,Moving
45,716450ca7f05f59528b25f4a162ed396e0782fc335049b5ebc982bcce32f9a85,Videos/716450ca7f05f59528b25f4a162ed396e0782fc335049b5ebc982bcce32f9a85.mp4,Scaffoling,solidity,SaltFlats_0,1_Impossible,CubePinewood,Medium,Moving
45,90670766d2876287b0039de8b9c5a58b50700fe26e1ebd96a59340dff832535c,Videos/90670766d2876287b0039de8b9c5a58b50700fe26e1ebd96a59340dff832535c.mp4,Scaffoling,solidity,SaltFlats_0,2_Impossible,CubePinewood,Medium,Moving
45,6a8f271e7af68e6b36bd53979f2d14a4c62263ac3e16299f759d6507a7a5806f,Videos/6a8f271e7af68e6b36bd53979f2d14a4c62263ac3e16299f759d6507a7a5806f.mp4,Scaffoling,solidity,SaltFlats_0,2_Possible,CubePinewood,Medium,Moving
46,9db189d01d74b0c9f0cf936c72d8d0f9638a5655e4f9505be5d502ca5c2779ea,Videos/9db189d01d74b0c9f0cf936c72d8d0f9638a5655e4f9505be5d502ca5c2779ea.mp4,Scaffoling,solidity,DesertMap_0,1_Possible,CubePinewood,Medium,Moving
46,08f2978c431d9c3b920f7afaa09c604bc08639d4e802a968d4a51c3cff3fc892,Videos/08f2978c431d9c3b920f7afaa09c604bc08639d4e802a968d4a51c3cff3fc892.mp4,Scaffoling,solidity,DesertMap_0,1_Impossible,CubePinewood,Medium,Moving
46,e78dc4007d3e344822d1a4e89f49d0c5ef9d3d4efe6c28425fbc6db5a637664e,Videos/e78dc4007d3e344822d1a4e89f49d0c5ef9d3d4efe6c28425fbc6db5a637664e.mp4,Scaffoling,solidity,DesertMap_0,2_Impossible,CubePinewood,Medium,Moving
46,d0e0676715b9abd485ec647ab7d35e3f0b8758e5eebf2bf1651a43e758614fea,Videos/d0e0676715b9abd485ec647ab7d35e3f0b8758e5eebf2bf1651a43e758614fea.mp4,Scaffoling,solidity,DesertMap_0,2_Possible,CubePinewood,Medium,Moving
47,6a5a8a4f1aceea3695ad6c61482af0d858e3f234574d275599ce7fb924a59a5c,Videos/6a5a8a4f1aceea3695ad6c61482af0d858e3f234574d275599ce7fb924a59a5c.mp4,Scaffoling,solidity,RaceTrack_0,1_Possible,CubePinewood,Medium,Moving
47,bb7ea866705392f5d747d5390d181caef42986fa4d0a35484e949e15cdfb6c0f,Videos/bb7ea866705392f5d747d5390d181caef42986fa4d0a35484e949e15cdfb6c0f.mp4,Scaffoling,solidity,RaceTrack_0,1_Impossible,CubePinewood,Medium,Moving
47,37f1100fa0ead470c23707dc07f9a7cb68326a107231dea068fe890d4e598f5d,Videos/37f1100fa0ead470c23707dc07f9a7cb68326a107231dea068fe890d4e598f5d.mp4,Scaffoling,solidity,RaceTrack_0,2_Impossible,CubePinewood,Medium,Moving
47,e059baf945d5a6fdd88115f1740f74e671f2814105cc36b56b69af461a3fa5ae,Videos/e059baf945d5a6fdd88115f1740f74e671f2814105cc36b56b69af461a3fa5ae.mp4,Scaffoling,solidity,RaceTrack_0,2_Possible,CubePinewood,Medium,Moving
48,2c22df2321d2198edbed3fbac5ceeb5a9354eaca19e159b0d3ab2add9dd61b8e,Videos/2c22df2321d2198edbed3fbac5ceeb5a9354eaca19e159b0d3ab2add9dd61b8e.mp4,Scaffoling,solidity,TropicalIsland_0,1_Possible,CubePinewood,Medium,Moving
48,62cd1c6a029daa81edcda3d93ff6e4296319bcd74d9fa08b9e10064d798bf923,Videos/62cd1c6a029daa81edcda3d93ff6e4296319bcd74d9fa08b9e10064d798bf923.mp4,Scaffoling,solidity,TropicalIsland_0,1_Impossible,CubePinewood,Medium,Moving
48,f70f576ee75ac556d98e64df2421bd9bfe1a98f8557514ca97bd46ab151639a8,Videos/f70f576ee75ac556d98e64df2421bd9bfe1a98f8557514ca97bd46ab151639a8.mp4,Scaffoling,solidity,TropicalIsland_0,2_Impossible,CubePinewood,Medium,Moving
48,5c0a86914ebf050691fbbc97766ac2e57deaf70e735225f1559d49143305ffb2,Videos/5c0a86914ebf050691fbbc97766ac2e57deaf70e735225f1559d49143305ffb2.mp4,Scaffoling,solidity,TropicalIsland_0,2_Possible,CubePinewood,Medium,Moving
49,e24456a3ae5ad247371fac40fd8eda1d808e77094d62f8e9baf011ac026e7225,Videos/e24456a3ae5ad247371fac40fd8eda1d808e77094d62f8e9baf011ac026e7225.mp4,CameraSolidity,solidity,SaltFlats_0,1_Possible,None,Medium,Moving
49,afefd7a35a4d3bc4f9e03748f4fe051ae3a90b3f6b25a6dad12742686d5acc6d,Videos/afefd7a35a4d3bc4f9e03748f4fe051ae3a90b3f6b25a6dad12742686d5acc6d.mp4,CameraSolidity,solidity,SaltFlats_0,1_Impossible,None,Medium,Moving
49,a31153b1f22da7424441dca34f1193f88128e56fc6e3a77eb4327d65e70e9e50,Videos/a31153b1f22da7424441dca34f1193f88128e56fc6e3a77eb4327d65e70e9e50.mp4,CameraSolidity,solidity,SaltFlats_0,2_Impossible,None,Medium,Moving
49,9f5ac5b50c746bab7774929cebcfcf93fbe2301261ab599153322c51b1f486c3,Videos/9f5ac5b50c746bab7774929cebcfcf93fbe2301261ab599153322c51b1f486c3.mp4,CameraSolidity,solidity,SaltFlats_0,2_Possible,None,Medium,Moving
50,891710949ce61da9dcf47a8ff83ffa2dfd4b1a9cdb8e590a2c445656a2c3947d,Videos/891710949ce61da9dcf47a8ff83ffa2dfd4b1a9cdb8e590a2c445656a2c3947d.mp4,CameraSolidity,solidity,DesertMap_0,1_Possible,None,Medium,Moving
50,7bdf0d1fa330e81e5edc01938b877cf2e6300cd16e3e3ded3accdb65f78bf2a0,Videos/7bdf0d1fa330e81e5edc01938b877cf2e6300cd16e3e3ded3accdb65f78bf2a0.mp4,CameraSolidity,solidity,DesertMap_0,1_Impossible,None,Medium,Moving
